,label,det_id,start_region,overall_time,start_region_time,end_region_time,no_region_time,end_region
792,car,711,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
793,car,712,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
794,car,713,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
795,car,714,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
796,car,715,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
797,car,716,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
798,car,717,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
799,hgv,718,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
800,hgv,719,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
801,hgv,720,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
802,hgv,721,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
803,hgv,722,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
804,hgv,723,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
805,hgv,724,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
806,hgv,725,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
807,hgv,726,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
808,hgv,727,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
809,hgv,728,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
810,hgv,729,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
811,hgv,730,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
812,hgv,731,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
813,hgv,732,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
814,hgv,733,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
815,hgv,734,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
816,hgv,735,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
817,hgv,736,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
818,hgv,737,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
819,hgv,738,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
820,hgv,739,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
821,hgv,740,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
822,hgv,741,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
823,hgv,742,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
824,hgv,743,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
825,hgv,744,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
826,hgv,745,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
827,hgv,746,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
828,hgv,747,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
829,hgv,748,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
830,hgv,749,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
831,hgv,750,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
832,hgv,751,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
833,hgv,752,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
834,hgv,753,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
835,hgv,754,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
836,hgv,755,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
837,hgv,756,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
838,hgv,757,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
839,hgv,758,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
840,hgv,759,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
841,hgv,760,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
842,hgv,761,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
843,hgv,762,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
844,hgv,763,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
845,hgv,764,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
846,hgv,765,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
847,hgv,766,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
848,hgv,767,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
849,hgv,768,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
850,hgv,769,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
851,hgv,770,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
852,hgv,771,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
853,hgv,772,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
854,hgv,773,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
855,hgv,774,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
856,hgv,775,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
857,hgv,776,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
858,hgv,777,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
859,hgv,778,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
860,hgv,779,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
861,hgv,780,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
862,hgv,781,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
863,hgv,782,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
864,hgv,783,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
865,hgv,784,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
866,hgv,785,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
867,hgv,786,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
868,hgv,787,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
869,person,869,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
870,person,870,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
871,person,871,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
872,person,872,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
873,person,873,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
874,person,874,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
875,person,875,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
876,person,876,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
877,person,877,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
878,person,878,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
879,person,879,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
880,person,880,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
881,person,881,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
882,person,882,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
883,person,883,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
884,person,884,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
885,person,885,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
886,person,886,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
887,person,887,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
888,person,888,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
889,person,889,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
890,person,890,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
891,person,891,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
892,person,892,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
893,person,893,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
894,person,894,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
895,person,895,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
896,person,896,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
897,person,897,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
898,person,898,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
899,person,899,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
900,person,900,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
901,person,901,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
902,person,902,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
903,person,903,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
904,person,904,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
905,person,905,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
906,person,906,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
907,person,907,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
908,person,908,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
909,person,909,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
910,person,910,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
911,person,911,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
912,person,912,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
913,person,913,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
914,person,914,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
915,person,915,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
916,person,916,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
917,person,917,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
918,person,918,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
919,person,919,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
920,person,920,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
921,person,921,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
922,person,922,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
923,person,923,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
924,person,924,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
925,person,925,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
926,person,926,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
927,person,927,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
928,person,928,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
929,person,929,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
930,person,930,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
931,person,931,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
932,person,932,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
933,person,933,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
934,person,934,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
935,person,935,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
936,person,936,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
937,person,937,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
938,person,938,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
939,person,939,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
940,person,940,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
941,person,941,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
942,person,942,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
943,person,943,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
944,person,944,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
945,person,945,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
946,person,946,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
947,person,947,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
948,person,948,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
949,person,949,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
950,person,950,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
951,person,951,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
952,person,952,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
953,person,953,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
954,person,954,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
955,person,955,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
956,person,956,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
957,person,957,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
958,person,958,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
959,person,959,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
960,person,960,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
961,person,961,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
962,person,962,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
963,person,963,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
964,person,964,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
965,person,965,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
966,person,966,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
967,person,967,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
968,person,968,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
969,person,969,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
970,person,970,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
971,person,971,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
972,person,972,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
973,person,973,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
974,person,974,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
975,person,975,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
976,person,976,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
977,person,977,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
978,person,978,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
979,person,979,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
980,person,980,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
981,person,981,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
982,person,982,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
983,person,983,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
984,person,984,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
985,person,985,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
986,person,986,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
987,person,987,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
988,person,988,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
989,person,989,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
990,person,990,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
991,person,991,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
992,person,992,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
993,person,993,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
994,person,994,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
995,person,995,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
996,person,996,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
997,person,997,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
998,person,998,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
999,person,999,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1000,person,1000,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1001,person,1001,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1002,person,1002,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1003,person,1003,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1004,person,1004,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1005,person,1005,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1006,person,1006,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1007,person,1007,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1008,person,1008,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1009,person,1009,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1010,person,1010,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1011,person,1011,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1012,person,1012,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1013,person,1013,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1014,person,1014,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1015,person,1015,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1016,person,1016,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1017,person,1017,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1018,person,1018,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1019,person,1019,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1020,person,1020,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1021,person,1021,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1022,person,1022,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1023,person,1023,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1024,person,1024,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1025,person,1025,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1026,person,1026,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1027,person,1027,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1028,person,1028,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1029,person,1029,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1030,person,1030,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1031,person,1031,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1032,person,1032,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1033,person,1033,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1034,person,1034,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1035,person,1035,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1036,person,1036,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1037,person,1037,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1038,person,1038,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1039,person,1039,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1040,person,1040,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1041,person,1041,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1042,person,1042,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1043,person,1043,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1044,person,1044,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1045,person,1045,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1046,person,1046,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1047,person,1047,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1048,person,1048,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1049,person,1049,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1050,person,1050,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1051,person,1051,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1052,person,1052,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1053,person,1053,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1054,person,1054,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1055,person,1055,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1056,person,1056,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1057,person,1057,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1058,person,1058,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1059,person,1059,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1060,person,1060,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1061,person,1061,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
